"layer","database","host_module","pathway_id","pathway","p.adjust","genes","n_genes"
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072210","metanephric nephron development",1.22424269969837e-06,"ADIPOQ;AQP1;BMP4;CD34;EGR1;FOXD1;GDNF;GREM1;HES5;IRX1;IRX2;KIF26B;LAMB2;LGR4;LHX1;LIF;NPHS2;OSR1;PAX2;PAX8;PDGFB;PDGFRA;PDGFRB;PKD1;PKD2;RET;SALL1;SIX2;SMO;SOX8;SOX9;STAT1;TCF21;TFAP2B;WNT4;WNT9B;WT1",37
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0030879","mammary gland development",1.70937238132626e-06,"ABCB1;AKT1;AKT2;APLN;AR;ATP2C2;BCL2L11;BMP4;BRCA2;BSX;BTRC;CAD;CAPN1;CAV1;CAV3;CCL11;CCND1;CDO1;CSF1;CSF1R;CSMD1;CSN3;CYP19A1;DDR1;EGF;ELF3;ELF5;EPHA2;ERBB4;ESR1;ETV5;FASN;FGF10;FGF2;FGFR2;FOXB1;FOXF1;GATA3;GHRHR;GLI2;GLI3;GPX1;HK2;HOXA5;HOXA9;HOXB9;HOXD9;IGF1;IGFBP5;IRF6;IRS2;ITGA2;KDM5B;LBH;LEF1;LRP5;MSX1;MSX2;MTX1;NCOA1;NCOR2;NFKB1;NOTCH4;NR3C1;NRG1;NRG3;NTN1;ORAI1;OXTR;PERP;PHB2;PML;PRLR;PTCH1;ROBO1;RREB1;RTN4;RXFP1;SCRIB;SLC22A4;SLC29A1;SLC6A3;SMO;SOCS2;SOSTDC1;SOX9;SRC;STAT5A;STAT5B;TBX2;TBX3;TFAP2C;TGFA;TGFBR2;TNFSF11;UPRT;VEGFA;WNT2;WNT3;WNT3A;WNT4;WNT5A;WNT7B;XDH;ZBTB7B;ZNF703",106
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0010463","mesenchymal cell proliferation",1.74915318905336e-06,"BMP2;BMP4;BMP7;BMPR1A;CHRD;DCHS1;DCHS2;FGF4;FGF7;FGF9;FGFR1;FGFR2;FOXF1;FOXP2;GPC3;HAND2;IHH;IRS2;ISL1;KDR;LMNA;LRP5;MSX1;MYC;NFIB;OSR1;PDGFA;PRRX1;SHH;SHOX2;SIX1;SIX2;SMO;SOX9;STAT1;TBX1;TBX2;TGFBR2;WNT11;WNT2;WNT5A;ZEB1",42
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0031128","developmental induction",1.79555816364977e-06,"AR;BMP2;BMP4;C12orf43;DKK1;FGF1;FGF10;FGF2;FGF8;FGFR1;FZD5;GATA5;GDNF;HIPK1;HIPK2;HOXA11;HOXC11;MESP1;NKX2-1;POU5F1;ROBO1;ROBO2;SALL1;SIX1;SIX3;SOX8;SOX9;SPRY1;WNT1;WNT2;WNT2B;WNT3;WNT4",33
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0048546","digestive tract morphogenesis",3.06080933078667e-06,"ACVR2B;AGR2;AHI1;BCL2;DACT1;EGFR;EPB41L5;EPHB3;FGF10;FGFR2;FOXF1;GATA4;GLI1;GLI2;GLI3;HLX;HNF1B;HOXA13;HOXD13;IHH;NKX2-3;NODAL;NOTCH1;NPR2;OVOL2;PDGFRA;PITX2;RBPMS2;SFRP1;SFRP2;SFRP5;SHH;SHOX2;SIX2;SMAD2;SMAD3;SOX10;SOX11;SOX17;STRA6;TCF21;TP63;TP73;VANGL2;WNT11;WNT5A",46
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0061437","renal system vasculature development",8.53148037746926e-06,"ACTA2;ANGPT1;ANGPT2;AQP1;BMP4;BMP7;CD34;CFLAR;EDN1;EDNRA;EGR1;FOXC2;GPR4;IL6R;ITGB3;MIR125A;NOTCH1;NOTCH2;NOTCH3;NRP1;OSR1;PDGFB;PDGFD;PDGFRA;PDGFRB;PKD2;SERPINB7;TCF21;TEK;WT1",30
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0061440","kidney vasculature development",8.53148037746926e-06,"ACTA2;ANGPT1;ANGPT2;AQP1;BMP4;BMP7;CD34;CFLAR;EDN1;EDNRA;EGR1;FOXC2;GPR4;IL6R;ITGB3;MIR125A;NOTCH1;NOTCH2;NOTCH3;NRP1;OSR1;PDGFB;PDGFD;PDGFRA;PDGFRB;PKD2;SERPINB7;TCF21;TEK;WT1",30
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0060445","branching involved in salivary gland morphogenesis",1.09682708287407e-05,"BMP7;BTBD7;DAG1;ESRP2;FGF10;FGF7;FGF8;FGFR1;FGFR2;HGF;LAMA1;LAMA5;NRP1;NTN4;PDGFA;PLXNA1;PLXND1;SEMA3C;SHH;SNAI2;TGM2;TNF",22
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072171","mesonephric tubule morphogenesis",2.0363084434714e-05,"ADAMTS16;AGT;BCL2;BMP2;BMP4;CITED1;DCHS1;EYA1;FGF1;FGF2;FGF8;FOXD1;GATA3;GDNF;GLI3;GPC3;GREB1L;GREM1;HNF1B;HOXA11;HOXB7;HOXD11;HS3ST3A1;HS3ST3B1;ILK;KIF26B;LAMA5;LGR4;LHX1;LZTS2;MYC;OSR1;PAX2;PAX8;PBX1;PKD2;PTCH1;SALL1;SHH;SIX1;SIX2;SMO;SOX8;SOX9;TACSTD2;TCF21;TMEM59L;VEGFA;WNT1;WNT11;WNT2B;WNT4;WNT6;WNT9B;WT1",55
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0060688","regulation of morphogenesis of a branching structure",2.34809699164548e-05,"ABL1;AGT;AR;BCL11A;BMP4;BMP7;BTBD7;CAV3;CTNND1;ESR1;ETV5;FGF10;FGF2;FGF7;FGFR1;FGFR2;FKBPL;GDNF;GREM1;HGF;HOXB7;HOXD13;LGR4;LHX1;NTN4;PAX8;PDGFA;PHB2;RTN4;SFRP1;SHH;SHOX2;SIRT6;SIX1;SIX2;SMO;SNAI2;SOX8;SOX9;SULF1;TACSTD2;TNF;VEGFA;WNT2;WNT2B;WNT5A",46
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0060914","heart formation",2.37301465887905e-05,"AXIN2;BMP2;BMP4;BMPR1A;DKK1;EMP2;EXT1;EYA1;FOLR1;FOXH1;GATA5;HAND2;ISL1;LEMD2;LRP2;MEF2C;MESP1;MIR20A;MKS1;NOTCH1;POU5F1;RBM20;RBPJ;ROBO1;ROBO2;SIX1;SMARCD3;SOX17;TBX5;WNT11;WNT5A",31
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072012","glomerulus vasculature development",2.37301465887905e-05,"ACTA2;ANGPT1;ANGPT2;AQP1;BMP4;BMP7;CD34;CFLAR;EDN1;EDNRA;EGR1;FOXC2;GPR4;IL6R;ITGB3;MIR125A;NOTCH1;NOTCH2;NOTCH3;OSR1;PDGFB;PDGFD;PDGFRA;PDGFRB;SERPINB7;TCF21;TEK;WT1",28
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0001658","branching involved in ureteric bud morphogenesis",2.76725948748008e-05,"ADAMTS16;AGT;BCL2;BMP2;BMP4;CITED1;DCHS1;EYA1;FGF1;FGF2;FGF8;FOXD1;GDNF;GLI3;GPC3;GREB1L;GREM1;HNF1B;HOXA11;HOXB7;HOXD11;HS3ST3A1;HS3ST3B1;ILK;LAMA5;LGR4;LHX1;MYC;PAX2;PAX8;PBX1;PKD2;PTCH1;SALL1;SHH;SIX1;SIX2;SMO;SOX8;SOX9;TACSTD2;TCF21;TMEM59L;VEGFA;WNT1;WNT2B;WNT4;WNT6;WNT9B;WT1",50
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0060675","ureteric bud morphogenesis",2.99875241154401e-05,"ADAMTS16;AGT;BCL2;BMP2;BMP4;CITED1;DCHS1;EYA1;FGF1;FGF2;FGF8;FOXD1;GATA3;GDNF;GLI3;GPC3;GREB1L;GREM1;HNF1B;HOXA11;HOXB7;HOXD11;HS3ST3A1;HS3ST3B1;ILK;KIF26B;LAMA5;LGR4;LHX1;LZTS2;MYC;PAX2;PAX8;PBX1;PKD2;PTCH1;SALL1;SHH;SIX1;SIX2;SMO;SOX8;SOX9;TACSTD2;TCF21;TMEM59L;VEGFA;WNT1;WNT11;WNT2B;WNT4;WNT6;WNT9B;WT1",54
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0030850","prostate gland development",3.16431061921593e-05,"ALOX15B;AR;BMP4;BMP7;CDKN1B;CYP19A1;CYP7B1;EAF2;ESR1;FEM1B;FGF10;FGFR2;FKBP4;GLI1;HOXA10;HOXA11;HOXA13;HOXA9;HOXB13;HOXD13;ID4;IGF1;MMP2;NKX3-1;NOTCH1;PLAG1;PRLR;PSAP;PSAPL1;PTCH1;RARA;RARG;SERPINB5;SERPINF1;SFRP1;SHH;SOX9;STAT5A;STK11;SULF1;TNC;TP63;WNT5A",43
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0007435","salivary gland morphogenesis",3.84307512455608e-05,"BMP7;BTBD7;DAG1;EDA;EDAR;EGFR;ESRP2;FGF10;FGF7;FGF8;FGFR1;FGFR2;HGF;LAMA1;LAMA5;NFIB;NKX3-1;NRP1;NTN4;PAX6;PDGFA;PLXNA1;PLXND1;SEMA3C;SHH;SNAI2;TGFB2;TGM2;TNF;TWSG1",30
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0060443","mammary gland morphogenesis",7.36900141014323e-05,"AR;BMP4;BSX;BTRC;CAPN1;CAV1;CAV3;CCL11;CSF1;CSF1R;CSMD1;DDR1;ELF3;EPHA2;ESR1;ETV5;FGF10;FGFR2;GLI3;IGFBP5;KDM5B;LRP5;MSX2;NFKB1;NR3C1;NRG3;NTN1;PERP;PHB2;PML;PTCH1;RXFP1;SCRIB;SOSTDC1;SRC;TBX2;TBX3;TFAP2C;TGFBR2;WNT4;WNT5A",41
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0048566","embryonic digestive tract development",8.80165453558419e-05,"ALDH1A2;FGF10;FGF9;FGFR2;FOXF1;FOXF2;GLI2;GLI3;HLX;HNF1B;IHH;MYB;OVOL2;PCSK5;PDGFRA;PITX2;PKDCC;RARB;RARRES2;RBPMS2;SALL1;SCT;SHH;SHOX2;SIX2;SOX11;STRA6;TCF21;TGFB2;TNF;VPS52",31
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0060425","lung morphogenesis",9.15194685833167e-05,"AP3B1;BMP4;CDC42;CELSR1;COL6A1;CTSZ;DAG1;DLG5;ESRP2;EXT1;FGF10;FGF7;FGF8;FGFR2;FOXF1;FOXP2;GRHL2;HHIP;HIPK2;HMGA2;HOXA5;ID1;IGF1;LAMA1;LIF;MAP2K2;MAPK3;NFIB;NKX2-1;NODAL;PITX2;RSPO2;SHH;SOX11;SOX9;SPRY1;SPRY2;SRF;STK40;TBX2;TCF21;TGFBR2;TNC;TNF;VANGL2;WNT2;WNT2B;WNT7B;YAP1",49
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0003128","heart field specification",0.00010687120507954,"AXIN2;BMP2;BMP4;DKK1;EXT1;FOXH1;GATA5;ISL1;LRP2;MEF2C;MESP1;POU5F1;RBPJ;ROBO1;ROBO2;SMARCD3;WNT11;WNT5A",18
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0061008","hepaticobiliary system development",0.0001486136844102,"ALDH1A2;ARID5B;ASS1;BAAT;CA3;CAD;CCDC40;CCND1;CD2AP;CEBPA;CFLAR;CLDN1;COBL;CPS1;CPT1A;CSNK2A2;CUL3;CYP1A1;DBP;DUT;E2F8;ERRFI1;EZH2;FBXW7;FLT3;FOXH1;FRZB;GATA6;GLI1;HGF;HLX;HMGCS2;HNF1A;HNF1B;HPN;HSPA12A;IGF2R;IHH;IL6;ITGA2;JARID2;LIMS2;LIPA;LSR;MAN2A1;MESP1;MET;MKS1;NAGLU;NF1;NKX2-8;NODAL;NOTCH1;NOTCH2;ONECUT1;ONECUT2;OTC;PCK1;PCK2;PCSK9;PDX1;PHF2;PIK3CA;PKD1;PKD2;PNPT1;PPDPF;PROX1;PTCH1;PTN;RAP1A;RARA;RB1CC1;RCBTB2;RELA;RHBDD3;RPS6KA1;RTN4;SEC63;SLC22A4;SLC7A5;SMAD3;SMARCB1;SOX17;SOX9;SRD5A1;SULF2;TBX3;TGFA;TGFBR3;TNF;TNFAIP3;UCP2;UGT1A10;UGT1A7;UGT1A8;UGT1A9;UPB1;UPF2;VTN;WNT1;WNT3A;WNT4;ZIC3",104
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0003338","metanephros morphogenesis",0.00016358212526249,"BASP1;BMP4;CALB1;FGF10;FOXJ1;FRAS1;GDNF;GREM1;HES5;KIF26B;LGR4;LHX1;LIF;PAX2;PAX8;PKD1;PKD2;SALL1;SIX2;SMO;SOX8;SOX9;STAT1;WNT4;WNT7B;WNT9B;WT1",27
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0001889","liver development",0.00016380570748916,"ALDH1A2;ARID5B;ASS1;BAAT;CA3;CAD;CCDC40;CCND1;CD2AP;CEBPA;CFLAR;CLDN1;COBL;CPS1;CPT1A;CSNK2A2;CUL3;CYP1A1;DBP;DUT;E2F8;ERRFI1;EZH2;FBXW7;FLT3;FOXH1;FRZB;GATA6;GLI1;HGF;HLX;HMGCS2;HNF1A;HNF1B;HPN;HSPA12A;IGF2R;IHH;IL6;ITGA2;JARID2;LIMS2;LIPA;LSR;MAN2A1;MESP1;MET;NAGLU;NF1;NKX2-8;NODAL;NOTCH1;NOTCH2;ONECUT1;ONECUT2;OTC;PCK1;PCK2;PCSK9;PDX1;PHF2;PIK3CA;PKD1;PKD2;PNPT1;PPDPF;PROX1;PTCH1;PTN;RAP1A;RARA;RB1CC1;RCBTB2;RELA;RHBDD3;RPS6KA1;RTN4;SEC63;SLC22A4;SLC7A5;SMAD3;SMARCB1;SOX9;SRD5A1;SULF2;TBX3;TGFA;TGFBR3;TNF;TNFAIP3;UCP2;UGT1A10;UGT1A7;UGT1A8;UGT1A9;UPB1;UPF2;VTN;WNT1;WNT3A;WNT4;ZIC3",102
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072111","cell proliferation involved in kidney development",0.0001639426066718,"BMP2;BMP4;BMP7;CFLAR;EGR1;FLCN;GATA3;GPC3;IL6R;ITGB3;MIR125A;MYC;OSR1;PDGFB;PDGFD;PDGFRB;PTCH1;SERPINB7;SHH;STAT1;WT1",21
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072202","cell differentiation involved in metanephros development",0.0001639426066718,"ADIPOQ;CD34;GDNF;GREM1;LAMB2;LIF;NPHS2;OSR1;PAX2;PAX8;PDGFB;POU3F3;SALL1;SIX2;SMO;STAT1;TCF21;WNT4;WNT9B;WWTR1;YAP1",21
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0090183","regulation of kidney development",0.00017061051309309,"ADIPOQ;AGT;BASP1;BMI1;BMP4;CITED1;EZH2;FOXD1;GATA3;GDNF;GREM1;HNF1B;HOXB7;LGR4;LHX1;MYC;OSR1;PAX2;PAX8;PPP3CA;RET;SIX1;SIX2;SMO;SOX8;SOX9;STAT1;TACSTD2;VEGFA;WNT2B;WNT4;WT1",32
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0061180","mammary gland epithelium development",0.00017177132519644,"AKT1;AKT2;AR;ATP2C2;BRCA2;BTRC;CAV3;CCL11;CCND1;CSF1;CSF1R;CSMD1;DDR1;ELF5;EPHA2;ERBB4;ESR1;ETV5;FGF10;FGF2;FGFR2;FOXB1;FOXF1;GATA3;GPX1;HOXA5;IRF6;KDM5B;LBH;LRP5;MSX1;MSX2;NR3C1;NTN1;ORAI1;PERP;PHB2;PML;PRLR;PTCH1;ROBO1;RREB1;RTN4;SCRIB;SMO;SOSTDC1;SRC;STAT5A;TBX3;TFAP2C;TNFSF11;WNT2;WNT3;WNT4;WNT5A;WNT7B;ZNF703",57
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072109","glomerular mesangium development",0.00018240571770879,"ACTA2;BMP4;BMP7;CD34;CFLAR;EGR1;FOXC2;GPR4;IL6R;ITGB3;MIR125A;NOTCH1;PDGFB;PDGFD;PDGFRB;SERPINB7;WT1",17
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0003156","regulation of animal organ formation",0.00025573170369871,"AR;BMP2;BMP4;BMP7;DKK1;FGF1;FGF10;FGF2;FGF8;FGFR1;GATA5;GDNF;HOXA11;HOXC11;MESP1;POU5F1;ROBO1;ROBO2;SHH;SIX1;SPRY1;SULF1;WNT2;WNT2B;WNT5A;WT1",26
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072311","glomerular epithelial cell differentiation",0.00028172727795938,"ADIPOQ;AMPD2;ASXL1;BASP1;CD2AP;EDN1;EDNRA;EDNRB;EXT1;FOXC2;FOXJ1;IQGAP1;JAG1;LAMB2;MAGI2;MYO1E;NOTCH2;NPHS1;NPHS2;PODXL;PROM1;PTPRO;WT1",23
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0010464","regulation of mesenchymal cell proliferation",0.00040011231025565,"BMP4;BMPR1A;CHRD;FGF9;FGFR1;FGFR2;FOXF1;FOXP2;IHH;IRS2;ISL1;KDR;LMNA;LRP5;MYC;NFIB;PDGFA;PRRX1;SHH;SHOX2;SIX1;SMO;SOX9;STAT1;TBX1;TGFBR2;WNT11;WNT2;WNT5A;ZEB1",30
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0110110","positive regulation of animal organ morphogenesis",0.00040011231025565,"AR;BMP2;BMP4;CD34;CSF1;DKK1;EDN1;FGF1;FGF10;FGF2;FGF8;FGFR1;GATA3;GATA5;GDNF;HOXA11;HOXC11;MESP1;MSX1;NGFR;POU5F1;ROBO1;ROBO2;SIX1;SOX8;SOX9;SPRY1;WNT2;WNT2B;WNT4",30
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0060740","prostate gland epithelium morphogenesis",0.00040366833043935,"AR;BMP4;BMP7;CYP7B1;ESR1;FEM1B;FGF10;FGFR2;HOXA13;HOXB13;HOXD13;ID4;IGF1;MMP2;NKX3-1;NOTCH1;RARG;SFRP1;SHH;SOX9;STAT5A;SULF1;TNC;TP63;WNT5A",25
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072010","glomerular epithelium development",0.00040366833043935,"ADIPOQ;AMPD2;ASXL1;BASP1;CD2AP;CD34;EDN1;EDNRA;EDNRB;EXT1;FOXC1;FOXC2;FOXJ1;IQGAP1;JAG1;LAMB2;MAGI2;MYO1E;NOTCH2;NPHS1;NPHS2;PODXL;PROM1;PTPRO;WT1",25
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0061318","renal filtration cell differentiation",0.00045650045556902,"ADIPOQ;AMPD2;ASXL1;BASP1;CD2AP;EDN1;EDNRA;EDNRB;EXT1;FOXC2;IQGAP1;JAG1;LAMB2;MAGI2;MYO1E;NOTCH2;NPHS1;NPHS2;PODXL;PROM1;PTPRO;WT1",22
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072112","podocyte differentiation",0.00045650045556902,"ADIPOQ;AMPD2;ASXL1;BASP1;CD2AP;EDN1;EDNRA;EDNRB;EXT1;FOXC2;IQGAP1;JAG1;LAMB2;MAGI2;MYO1E;NOTCH2;NPHS1;NPHS2;PODXL;PROM1;PTPRO;WT1",22
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072044","collecting duct development",0.00054993260335873,"AKR1B1;AQP2;CALB1;DACT2;DLG5;NOTCH1;PAX2;PAX8;PKD1;PTCH1;SHH;TFAP2B;UMOD;WNT7B;WNT9B",15
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072176","nephric duct development",0.00054993260335873,"BMP4;EFNB2;EPHA4;EPHA7;GATA3;GPC3;GREB1L;HNF1B;LHX1;OSR1;PAX2;PKD1;PKD2;WNT11;WNT9B",15
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0060603","mammary gland duct morphogenesis",0.00060603197020367,"AR;BTRC;CAV3;CCL11;CSF1;CSF1R;CSMD1;DDR1;EPHA2;ESR1;ETV5;FGF10;FGFR2;KDM5B;LRP5;MSX2;NR3C1;NTN1;PERP;PHB2;PML;PTCH1;SCRIB;SOSTDC1;SRC;TBX3;TFAP2C;WNT4;WNT5A",29
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0002053","positive regulation of mesenchymal cell proliferation",0.0006371934144779,"BMPR1A;CHRD;FGF9;FGFR1;FGFR2;FOXF1;FOXP2;IHH;IRS2;KDR;LRP5;MYC;PDGFA;PRRX1;SHH;SHOX2;SIX1;SMO;SOX9;STAT1;TBX1;TGFBR2;WNT2;WNT5A",24
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0001759","organ induction",0.00073661742549468,"AR;BMP2;BMP4;DKK1;FGF1;FGF10;FGF2;FGF8;FGFR1;GATA5;GDNF;HOXA11;HOXC11;MESP1;POU5F1;ROBO1;ROBO2;SIX1;SPRY1;WNT2;WNT2B",21
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072273","metanephric nephron morphogenesis",0.00073661742549468,"BMP4;GDNF;GREM1;HES5;KIF26B;LGR4;LHX1;LIF;PAX2;PAX8;PKD1;PKD2;SALL1;SIX2;SMO;SOX8;SOX9;STAT1;WNT4;WNT9B;WT1",21
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0060512","prostate gland morphogenesis",0.0007919572612289,"AR;BMP4;BMP7;CYP7B1;ESR1;FEM1B;FGF10;FGFR2;HOXA13;HOXB13;HOXD13;ID4;IGF1;MMP2;NKX3-1;NOTCH1;RARG;SERPINB5;SFRP1;SHH;SOX9;STAT5A;SULF1;TNC;TP63;WNT5A",26
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0016331","morphogenesis of embryonic epithelium",0.00107965334330974,"ABL1;ALDH1A2;ALDH1A3;ALX1;AR;BCL10;BMP4;BMP7;CECR2;CELSR1;CLUAP1;COBL;CTHRC1;DLC1;DVL1;EPB41L5;FGF10;FGF8;FGFR2;FOLR1;FUZ;GATA3;GDF7;GDNF;GREM1;GRHL2;GRHL3;HAND1;HES5;HNF1B;IFT122;IRX1;IRX2;IRX3;JAG2;KAT2A;KDM2B;LAMA5;LHX2;LLGL2;LMO4;LRP2;LUZP1;MKS1;MTHFD1;MTHFD1L;MTHFR;NODAL;OPA1;OSR1;OVOL2;PAX2;PAX8;PCDH8;PDX1;PLXNB2;PRICKLE1;PRKACA;PTCH1;PTK7;RARA;RARG;RET;RGMA;SALL4;SCRIB;SDC4;SEMA4C;SFRP1;SFRP2;SHH;SIX1;SKI;SLC39A12;SOX11;SOX8;SOX9;SPINT1;SPINT2;ST14;SUFU;SULF1;TBX18;TCTN1;TEAD2;TFAP2A;TGFB1I1;TGFB2;TGIF1;TP63;TRIM71;TSC2;TULP3;TWIST1;VANGL2;VEGFC;WNT16;WNT2;WNT2B;WNT4;WNT5A;WNT6;WNT7B;WNT9B;ZEB2",105
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0035272","exocrine system development",0.00111653875576053,"BMP7;BTBD7;DAG1;EDA;EDAR;EGFR;ESRP2;FGF10;FGF7;FGF8;FGFR1;FGFR2;FOXC1;HGF;IGF1;IGF2;INSR;LAMA1;LAMA5;NFIB;NKX3-1;NR5A2;NRP1;NTN4;PAX6;PDGFA;PDX1;PLXNA1;PLXND1;PTF1A;RAB26;SEMA3C;SHH;SNAI2;SOX10;SOX9;TGFB2;TGM2;TNF;TWSG1",40
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0042481","regulation of odontogenesis",0.00123269142617884,"APCDD1;BMP2;BMP4;CD34;CSF1;DMRT3;EDN1;FGF8;MSX1;NGFR;PAX9;RSPO2;RUNX2;SHH;SP6;TNFRSF11B;WNT10A",17
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072189","ureter development",0.00123269142617884,"ALDH1A2;BMP4;EMX2;FOXF1;GATA3;LHX1;LZTS2;NFIA;OSR1;PAX2;RET;SHH;SIX1;SOX17;SOX8;SOX9;TBX18",17
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0060441","epithelial tube branching involved in lung morphogenesis",0.00138854970026118,"BMP4;CELSR1;CTSZ;DAG1;DLG5;ESRP2;EXT1;FGF10;FGFR2;FOXF1;HHIP;HMGA2;HOXA5;LAMA1;NKX2-1;RSPO2;SHH;SOX9;SPRY1;SPRY2;TBX2;TNC;TNF;VANGL2;WNT2;WNT2B;YAP1",27
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072310","glomerular epithelial cell development",0.00163090822181171,"ADIPOQ;AMPD2;ASXL1;FOXJ1;IQGAP1;JAG1;LAMB2;MAGI2;MYO1E;NOTCH2;NPHS1;NPHS2;PODXL",13
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0035148","tube formation",0.00163637377352549,"ABL1;ALX1;ATOH8;BCL10;BCL2L11;BMP4;BMP7;CECR2;CELSR1;CLUAP1;COBL;CTHRC1;DAB2IP;DLC1;EDA;EDAR;EGF;FGF10;FGF2;FGF8;FGFR2;FOLR1;FUZ;GATA3;GDF7;GDNF;GREM1;GRHL2;GRHL3;HAND1;HES5;HNF1B;HOXA1;IFT122;IRX1;IRX2;IRX3;ITGB1BP1;KAT2A;KDM2B;LHX2;LMO4;LRP2;LUZP1;MIR210;MKS1;MMRN2;MTHFD1;MTHFD1L;MTHFR;NFIB;NODAL;NOTCH1;OPA1;OSR1;OVOL2;PAX2;PAX8;PIK3CD;PLXNB2;PODXL;PRICKLE1;PRKACA;PROX1;PTCH1;PTK7;RARA;RARG;RET;RGMA;SALL4;SCRIB;SDC4;SDCCAG8;SEMA4C;SFRP1;SFRP2;SHH;SIX1;SKI;SLC39A12;SOX8;SOX9;SPINT1;SPINT2;ST14;SUFU;TCTN1;TEAD2;TGFB2;TGIF1;TGM2;TRIM71;TSC2;TULP3;TWIST1;VANGL2;VEGFA;WNT4;WNT5A;WNT6;WNT9B;ZEB2",103
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072207","metanephric epithelium development",0.00184028641013782,"ADIPOQ;AQP1;CALB1;HES5;LAMB2;LGR4;LIF;NPHS2;OSR1;PAX2;PAX8;PKD1;PKD2;POU3F3;SOX8;SOX9;STAT1;UMOD;WNT4;WNT7B;WNT9B;WT1;WWTR1;YAP1",24
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072087","renal vesicle development",0.00199920610959644,"GDNF;GREM1;KIF26B;LHX1;LIF;OSR1;PAX2;PAX8;SALL1;SIX2;SMO;SOX8;SOX9;STAT1;WNT4;WNT9B",16
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0072224","metanephric glomerulus development",0.00199920610959644,"ADIPOQ;AQP1;CD34;EGR1;LAMB2;LGR4;LHX1;NPHS2;OSR1;PAX2;PDGFB;PDGFRA;PDGFRB;RET;TCF21;WT1",16
"Epigenetics","GO_BP","Module_32__development_morphogenesis","GO:0007431","salivary gland development",0.00225371983345863,"BMP7;BTBD7;DAG1;EDA;EDAR;EGFR;ESRP2;FGF10;FGF7;FGF8;FGFR1;FGFR2;HGF;LAMA1;LAMA5;NFIB;NKX3-1;NRP1;NTN4;PAX6;PDGFA;PLXNA1;PLXND1;SEMA3C;SHH;SNAI2;TGFB2;TGM2;TNF;TWSG1",30
